index,Date,Year,Type,Country,Area,Location,Activity,Gender,Age,Fatal,Time,href formula,ISO_code
417,2017-10-23 00:00:00,2017,Unprovoked,USA,Florida,"Juno Beach, Palm Beach County",Surfing and Other Board Sports,M,17,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.10.23.b-Hartl.pdf,US
418,2017-10-23 00:00:00,2017,Unprovoked,USA,Florida,"Ocean Reef Park, Singer Island, Palm Beach County",Swimming,F,60,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.10.23.a-Peteka.pdf,US
419,2017-10-22 00:00:00,2017,Unprovoked,AUSTRALIA,South Australia,Normanville,Fishing,F,15,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.10.22-Williams.pdf,AU
420,2017-10-21 00:00:00,2017,Watercraft,NEW ZEALAND,North Island,"Off Tapuna Beach, Auckand",Kayaking or Canoeing,M,0,N,09:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.10.21-Lomas.pdf,NZ
421,2017-10-18 00:00:00,2017,Unprovoked,USA,Florida,"Lantana Beach, Palm Beach County",Swimming,M,0,N,14:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.10.18-Iribam.pdf,US
422,2017-10-09 00:00:00,2017,Unprovoked,USA,Hawaii,"Davidsons Beach, Kekaha, Kauai",Surfing and Other Board Sports,M,54,N,18:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.10.09-Milan.pdf,US
423,2017-10-05 00:00:00,2017,Unprovoked,USA,Hawaii,"Kama‘ole Beach Park, Maui ",Snorkeling,F,40,N,12:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.10.05-Hawaii.pdf,US
424,2017-09-25 00:00:00,2017,Unprovoked,USA,Florida,"Hanna Park, Jacksonville, Duval County",Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.25.b-White.pdf,US
425,2017-09-25 00:00:00,2017,Unprovoked,AUSTRALIA,Western Australia,Gracetown,Surfing and Other Board Sports,M,0,N,18:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.25.a-Vissers.pdf,AU
426,2017-09-24 00:00:00,2017,Unprovoked,USA,Florida,Fort Worth,Surfing and Other Board Sports,M,0,N,14:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.24.a-FortWorth.pdf,US
427,2017-09-20 00:00:00,2017,Unprovoked,USA,Florida,Palm Beach County,Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.20-Inniss.pdf,US
428,2017-09-16 00:00:00,2017,Unprovoked,SPAIN,Canary Islands,Gran Canaria ,Surfing and Other Board Sports,M,13,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.16.b-GrandCanary.pdf,ES
429,2017-09-16 00:00:00,2017,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Surfing and Other Board Sports,M,28,N,16:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.16.a-Volusia.pdf,US
430,2017-09-15 00:00:00,2017,,SAMOA, Upolu Island,Nofoali’i,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.15.a-Samoa.pdf,WS
431,2017-09-14 00:00:00,2017,Watercraft,AUSTRALIA,Westerm Australia,Esperance,Fishing,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.14-EsperanceBoats.pdf,AU
432,2017-09-13 00:00:00,2017,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Surfing and Other Board Sports,M,18,N,18:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.13-Loyd.pdf,US
433,2017-09-10 00:00:00,2017,Unprovoked,AUSTRALIA,Westerm Australia,Sam's Creek area,Swimming,M,0,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.10.b-Samson.pdf,AU
434,2017-09-10 00:00:00,2017,Unprovoked,AUSTRALIA,New South Wales,Iluka Beach,Surfing and Other Board Sports,M,35,N,06:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.10.a-McGrath.pdf,AU
435,2017-09-06 00:00:00,2017,Unprovoked,SOLOMON ISLANDS,,Owarigi Island,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.06-Bartholomew.pdf,SB
436,2017-09-03 00:00:00,2017,Unprovoked,SOUTH AFRICA,Western Cape Province,Dyer Island,Swimming,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.03.b-Xelela.pdf,ZA
437,2017-09-03 00:00:00,2017,Unprovoked,JAPAN,Shizuoka Prefecture,Iwata City,Surfing and Other Board Sports,M,42,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.03.a-Japan.pdf,JP
438,2017-09-02 00:00:00,2017,Unprovoked,USA,Florida,"Marathon, Monroe County",Swimming,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.02.c-Maccarty.pdf,US
439,2017-09-02 00:00:00,2017,Unprovoked,USA,Texas,"South Padre Island, Cameron County",Swimming,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.02.b-SouthPadre.pdf,US
440,2017-09-02 00:00:00,2017,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,17,N,10:44:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.09.02.a-Elmore.pdf,US
441,2017-08-29 00:00:00,2017,Unprovoked,AUSTRALIA,Victoria,Cathedral Rock,Surfing and Other Board Sports,M,37,N,10:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.08.27-Brundler.pdf,AU
442,2017-08-27 00:00:00,2017,Unprovoked,USA,Florida,Bathtub Beach ,Wading,F,3,N,13:19:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.08.27-Veatch.pdf,US
443,2017-08-26 00:00:00,2017,Watercraft,NEW ZEALAND,North Island,Off Tutukaka,Kayaking or Canoeing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.08.26.a-Kensington.pdf,NZ
444,2017-08-23 00:00:00,2017,Unprovoked,USA,Massachusetts,"Marconi Beach, Wellfleet, Barnstable County",Other,M,69,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.08.23-Bigelow.pdf,US
445,2017-08-18 00:00:00,2017,Unprovoked,BAHAMAS,,,Fishing,M,0,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.08.18-JupiterDiver.pdf,BS
446,2017-08-10 00:00:00,2017,Unprovoked,USA,South Carolina,"Sea Pines Resort, Hilton Head Island, Beaufort County",Swimming,M,13,N,13:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.08.10-Suttle.pdf,US
447,2017-08-05 00:00:00,2017,Unprovoked,EGYPT,Red Sea Protectorate,Marsa Ghalib,Snorkeling,F,20,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.08.05-Schachinger.pdf,EG
448,2017-08-03 00:00:00,2017,Provoked,USA,Massachusetts,"Menauhant Beach, Falmouth,",Other,,0,,,,US
449,2017-08-01 00:00:00,2017,Watercraft,USA,California,"Between Pescadero Point & Bean Hollow Beach, San Mateo County",Fishing,M,0,N,10:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.08.01-Conroy.pdf,US
450,2017-07-31 00:00:00,2017,Unprovoked,USA,Florida,"Jacksonvlle, Duval County",Surfing and Other Board Sports,M,15,N,18:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.31.pdf,US
451,2017-07-29 00:00:00,2017,Unprovoked,USA,South Carolina,"DeBordieu Colony, Georgetown County",Other,F,12,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.29.a-Georgetown.pdf,US
452,2017-07-27 00:00:00,2017,Unprovoked,BAHAMAS,New Providence District,Rose Island,Snorkeling,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.27-Bahamas.pdf,BS
453,2017-07-26 00:00:00,2017,Unprovoked,BAHAMAS,40 miles off Grand Bahama Island,,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.26.R-Massey.pdf,BS
454,2017-07-24 00:00:00,2017,Unprovoked,"ST HELENA, British overseas territory",Ascension Island,English Bay,Surfing and Other Board Sports,M,37,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.24-Matsu.pdf,
455,2017-07-23 00:00:00,2017,Unprovoked,USA,New Jersey,Ventnor,Other,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.23.b-Smith.pdf,US
456,2017-07-23 00:00:00,2017,Unprovoked,SPAIN,Majorca,"Estanys Beach, Colonia de Sant",Swimming,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.23.a-Majorca.pdf,ES
457,2017-07-22 00:00:00,2017,Unprovoked,USA,Florida,"Snipes Point, Monroe County",Other,F,40,N,12:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.22-Keys.pdf,US
458,2017-07-20 00:00:00,2017,Watercraft,USA,California,"Stearns Wharf, Santa Barbara",Kayaking or Canoeing,M,40,N,11:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.20.b-Jackson.pdf,US
459,2017-07-20 00:00:00,2017,Unprovoked,USA,California,"Seal Rock, Goleta Beach, Santa Barbara",Other,M,50,N,07:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.20.a-Geyling.pdf,US
460,2017-07-14 00:00:00,2017,Unprovoked,USA,Washington,"South Beach, Westport, Grays Harbor County",Surfing and Other Board Sports,M,0,N,18:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.14.b-Washington.pdf,US
461,2017-07-14 00:00:00,2017,Unprovoked,AUSTRALIA,Western Australia,Floreat Beach,Surfing and Other Board Sports,M,0,N,11:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.14.a-Floreat.pdf,AU
462,2017-07-11 00:00:00,2017,Watercraft,USA,California,"Santa Cruz, Santa Cruz County",Kayaking or Canoeing,M,0,N,11:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.11-Lawson.pdf,US
463,2017-07-09 00:00:00,2017,Unprovoked,USA,Florida,"Haulover Beach, Miami-Dade County",Swimming,M,46,N,15:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.09-Lanza.pdf,US
464,2017-07-07 00:00:00,2017,Provoked,MEXICO,Tabasco,"Sánchez Magallanes, Cárdenas",Fishing,M,32,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.07.R-Rodriguez.pdf,MX
465,2017-07-07 00:00:00,2017,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Nahoon Reef, East London",Surfing and Other Board Sports,F,13,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.07.07-Stein.pdf,ZA
466,2017-06-21 00:00:00,2017,Unprovoked,USA,South Carolina,"South Forest Beach, Hilton Head Island, Beaufort County",Swimming,F,16,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.21-Wallhauser.pdf,US
467,2017-06-19 00:00:00,2017,Unprovoked,USA,Florida,"Singer Island, Palm Beach County",Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.19-SingerIsland.pdf,US
468,2017-06-18 00:00:00,2017,Unprovoked,USA,South Carolina,"Burkes Beach, Hilton Head, Beaufort County",Swimming,F,14,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.18.b-Readnour.pdf,US
504,2017-03-18 00:00:00,2017,Watercraft,USA,California,Monterey Bay,Kayaking or Canoeing,M,0,N,14:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.03.18-Correira.pdf,US
469,2017-06-18 00:00:00,2017,Unprovoked,REUNION,,Roches Noire,Surfing and Other Board Sports,M,34,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.18.a-Reunion.pdf,RE
470,2017-06-17 00:00:00,2017,Unprovoked,SPAIN,Ibiza Island,Playa d’en Bossa,Swimming,M,82,N,12:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.17-Spain.pdf,ES
471,2017-06-05 00:00:00,2017,Unprovoked,FRENCH POLYNESIA,Marquesas,"Atuona Bay, Hiva Oa Island",Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.05-FrenchPolynesia.pdf,PF
472,2017-06-14 00:00:00,2017,Unprovoked,BAHAMAS,,,Other,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.14.R-Carly.pdf,BS
473,2017-06-11 00:00:00,2017,Unprovoked,AUSTRALIA,Western Australia,"Point Casuarina, Bunbury",Surfing and Other Board Sports,M,48,N,08:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.11-Goff.pdf,AU
474,2017-06-10 00:00:00,2017,Unprovoked,AUSTRALIA,Victoria,"Flinders, Mornington Penisula",Surfing and Other Board Sports,F,0,N,15:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.10.b-Flinders.pdf,AU
475,2017-06-10 00:00:00,2017,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Surfing and Other Board Sports,M,19,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.10.a-Brock.pdf,US
476,2017-06-07 00:00:00,2017,Unprovoked,UNITED KINGDOM,South Devon,Bantham Beach,Surfing and Other Board Sports,M,30,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.07.R-Thomson.pdf,GB
477,2017-06-04 00:00:00,2017,Unprovoked,USA,Florida,"Middle Sambo Reef off Boca Chica, Monroe County",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.04-Simpson.pdf,US
478,2017-06-02 00:00:00,2017,Unprovoked,BAHAMAS,New Providence ,Athol Island,Snorkeling,F,32,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.06.02-Johnson.pdf ,BS
479,2017-05-30 00:00:00,2017,Provoked,USA,South Carolina,"Awendaw, Charleston County",Other,F,20,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.05.30-Higgins.pdf,US
480,2017-05-28 00:00:00,2017,Unprovoked,USA,Florida,Off Jupiter,Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.05.28-Jordan.pdf,US
481,2017-05-12 00:00:00,2017,Unprovoked,UNITED ARAB EMIRATES,"Sharjah, ",Khor Fakkan,Fishing,M,41,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.05.12-Beloushi.pdf,AE
482,2017-05-06 00:00:00,2017,Provoked,AUSTRALIA,Queensland,Weipa,Other,M,29,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.05.06.R-Neille.pdf,AU
483,2017-05-06 00:00:00,2017,Unprovoked,MEXICO,Baja California Sur,"Los Arbolitos, Cabo Pulmo",Snorkeling,M,33,Y,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.05.06-Rozada.pdf,MX
484,2017-04-29 00:00:00,2017,Unprovoked,USA,California,"San Onofre, San Diego County ",Swimming,F,0,N,17:34:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.29.d-Ericson.pdf,US
485,2017-04-29 00:00:00,2017,Unprovoked,SOUTH AFRICA,Western Cape Province,"Keurbooms, Plettenberg Bay",Surfing and Other Board Sports,M,14,N,17:10:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.29.c-Plett.pdf,ZA
486,2017-04-29 00:00:00,2017,Unprovoked,USA,South Carolina,"Folly Beach, Charleston County",Surfing and Other Board Sports,F,33,N,11:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.29.b-Dyar.pdf,US
487,2017-04-29 00:00:00,2017,Unprovoked,REUNION,Saint-Leu,Pointe au Sal,Surfing and Other Board Sports,M,28,Y,11:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.29.a-Dubosc.pdf,RE
488,2017-04-27 00:00:00,2017,Unprovoked,NEW ZEALAND,South Island,"Porpoise Bay, Catlins",Surfing and Other Board Sports,F,0,N,14:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.27-NZ.pdf,NZ
489,2017-04-22 00:00:00,2017,Unprovoked,"ST HELENA, British overseas territory",Ascension Island,English Bay,Snorkeling,F,40,N,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.22-Gonsalves.pdf,
490,2017-04-17 00:00:00,2017,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",Other,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.17.b-Volusia.pdf,US
491,2017-04-17 00:00:00,2017,Unprovoked,AUSTRALIA,Western Australia,Kelpies near Wylie Bay,Surfing and Other Board Sports,F,17,Y,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.17.a Brouwer.pdf,AU
492,2017-04-14 00:00:00,2017,Unprovoked,USA,Hawaii,"Kekaha Beach, Kauai",Surfing and Other Board Sports,M,28,N,09:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.14-Baboo.pdf,US
493,2017-04-13 00:00:00,2017,Unprovoked,USA,Florida,"Hanna Park, Jacksonville, Duval County",Surfing and Other Board Sports,M,17,N,13:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.13-Perry.pdf,US
494,2017-04-12 00:00:00,2017,Unprovoked,USA,Florida,St. Augustine,Surfing and Other Board Sports,F,0,N,13:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.12.b-Keyton.pdf,US
495,2017-04-11 00:00:00,2017,Unprovoked,USA,Florida,"Ormond Beach, Volusia County",Surfing and Other Board Sports,F,35,N,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.11-Oosterveld.pdf ,US
496,2017-04-10 00:00:00,2017,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing and Other Board Sports,F,10,N,17:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.10.b-Melbourne.pdf,US
497,2017-04-10 00:00:00,2017,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Swimming,F,21,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.10.a-Orr.pdf,US
498,2017-04-06 00:00:00,2017,Unprovoked,USA,Florida,"Daytona, Volusia County",Swimming,M,16,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.07-Stephens.pdf,US
499,2017-04-05 00:00:00,2017,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,F,51,N,13:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.05-NSB.pdf,US
500,2017-04-02 00:00:00,2017,Unprovoked,AUSTRALIA,Queensland,Moreton Bay,Other,M,39,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.02.b-Kleiden.pdf,AU
501,2017-04-02 00:00:00,2017,Unprovoked,USA,Florida,"Destin, Okaloosa County",Swimming,F,17,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.04.02.a-Taylor.pdf,US
502,2017-03-27 00:00:00,2017,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,58,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.03.27-NSB.pdf,US
503,2017-03-19 00:00:00,2017,Unprovoked,AUSTRALIA,New South Wales,The Farm,Surfing and Other Board Sports,M,30,N,18:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.03.19-Fernandez.pdf,AU
505,2017-03-11 00:00:00,2017,Unprovoked,PHILIPPINES,Luzon Island,"Villamar, Caoayan",Fishing,M,25,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.03.11-Reintegrado.pdf,PH
506,2017-03-09 00:00:00,2017,Unprovoked,BAHAMAS,The Exuma Cays,Great Exuma,Other,M,58,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.03.09-Keywood.pdf,BS
507,2017-03-07 00:00:00,2017,Provoked,MEXICO,Tamaulipas,"Playa Baghdad, Matamoros",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.03.07-Lopez.pdf,MX
508,2017-03-01 00:00:00,2017,Unprovoked,BAHAMAS,The Exuma Cays,Compass Cay,Other,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.03.01-Mareen.pdf,BS
509,2017-02-25 00:00:00,2017,Unprovoked,AUSTRALIA,Western Australia,Mauds Point,Snorkeling,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.25-WesternAustralia.pdf,AU
510,2017-02-24 00:00:00,2017,Unprovoked,AUSTRALIA,Western Australia,"Falcon Bay Beach, Mandurah",Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.24-Mandurah,AU
511,2017-02-21 00:00:00,2017,Unprovoked,REUNION,Saint-Andre,,Surfing and Other Board Sports,M,26,Y,09:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.21-Naussance.pdf,RE
512,2017-02-17 00:00:00,2017,Unprovoked,AUSTRALIA,Queensland,Eva Rock,Fishing,M,26,N,10:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.17-Dickson.pdf,AU
513,2017-02-11 00:00:00,2017,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Swimming,M,22,N,13:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.11-MelbourneBeach.pdf,US
514,2017-02-06 00:00:00,2017,Provoked,BRAZIL,Pernambuco,Fernando de Noronha Marine Park,Other,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.06.b-Brazil.pdf,BR
515,2017-02-06 00:00:00,2017,Watercraft,SOUTH AFRICA,KwaZulu-Natal,Eastmoor Crescent Beach,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.06.a-Umhlanga-kayak.pdf,ZA
516,2017-02-01 00:00:00,2017,Watercraft,USA,South Carolina,16 miles off Hilton Head,Fishing,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.01.b-Boat.pdf,US
517,2017-02-01 00:00:00,2017,Unprovoked,BAHAMAS,Bimini,,Diving,M,37,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.02.01.a-Vonk.pdf,BS
518,2017-01-24 00:00:00,2017,Unprovoked,BRAZIL,Pernambuco,"Boa Viagem, Recife",Swimming,M,21,N,13:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.01.24-Andrade.pdf,BR
519,2017-01-22 00:00:00,2017,Unprovoked,USA,Florida,"Vero Beach, Indian River County",Other,M,0,N,14:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.01.22-VeroBeach.pdf,US
520,2017-01-21 00:00:00,2017,Unprovoked,AUSTRALIA,Queensland,"Boot Reef, Torres Strait",Diving,M,55,N,12:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.01.21-MurrayIsland.pdf,AU
521,2017-01-13 00:00:00,2017,Unprovoked,AUSTRALIA,Queensland,Clairview,Swimming,M,57,N,13:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.01.13.b-Clairview.pdf,AU
522,2017-01-13 00:00:00,2017,Unprovoked,USA,Florida,Jensen Beach,Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.01.13.a-JensenBeach.pdf,US
523,2017-01-09 00:00:00,2017,Unprovoked,INDONESIA,Bali,Balian Beach,Surfing and Other Board Sports,M,48,N,07:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.01.09-Moore.pdf,ID
524,2017-01-05 00:00:00,2017,Unprovoked,USA,Florida,"Blockhouse Beach, Brevard County",Wading,M,47,N,12:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2017.01.05-Brevard.pdf,US
525,2016-12-27 00:00:00,2016,Unprovoked,USA,Florida,"Avalon State Park Beach, North Hutchinson Island, St Lucie County",Surfing and Other Board Sports,M,16,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.12.27-Davis.pdf,US
526,2016-12-24 00:00:00,2016,Unprovoked,AUSTRALIA,Western Australia,"Bundegi Sanctuary Zone, Ningaloo",Snorkeling,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.12.24-Ningaloo.pdf,AU
527,2016-12-19 00:00:00,2016,Unprovoked,SOUTH AFRICA,Western Cape Province,"Keurbooms Lagoon, Plettenberg Bay",Other,M,55,N,07:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.12.19-Swart.pdf,ZA
